Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
560,Hamady N'Diaye,27,SAC,C,14,0,74,2.9,0.318,0.0,0.111,7.5,20.1,13.7,5.6,0.0,4.4,24.1,7.4,-0.1,0.1,0.0,-0.008,-8.1,0.3,-7.8,-0.1,,ndiayha01,2014
561,Justin Hamilton,23,2TM,C,8,0,72,11.9,0.586,0.45,0.25,7.2,5.0,6.1,0.0,3.6,0.0,15.3,17.4,0.1,0.1,0.1,0.089,-2.5,-1.3,-3.8,0.0,,hamilju01,2014
562,Justin Hamilton,23,CHA,C,1,0,4,0.0,,,,0.0,0.0,0.0,0.0,13.0,0.0,100.0,11.5,0.0,0.0,0.0,-0.19,-14.1,5.8,-8.3,0.0,,hamilju01,2014
563,Justin Hamilton,23,MIA,C,7,0,68,12.6,0.586,0.45,0.25,7.7,5.3,6.5,0.0,3.1,0.0,11.9,17.7,0.1,0.1,0.1,0.105,-1.8,-1.7,-3.5,0.0,,hamilju01,2014
564,Malcolm Thomas,25,2TM,PF,8,0,63,4.6,0.444,0.25,0.125,9.0,28.9,19.0,5.1,0.0,3.5,34.8,18.7,-0.2,0.1,-0.2,-0.132,-7.1,-1.9,-9.1,-0.1,,thomama01,2014
565,Malcolm Thomas,25,SAS,PF,1,0,15,6.6,0.205,0.0,0.5,7.8,57.8,33.8,0.0,0.0,9.6,17.0,17.7,-0.1,0.0,0.0,-0.107,-8.3,1.0,-7.4,0.0,,thomama01,2014
566,Malcolm Thomas,25,UTA,PF,7,0,48,4.0,0.542,0.333,0.0,9.3,19.8,14.4,6.7,0.0,1.6,40.0,19.1,-0.2,0.0,-0.1,-0.14,-6.8,-2.9,-9.6,-0.1,,thomama01,2014
567,Erik Murphy,23,CHI,C,24,0,62,0.2,0.231,0.231,0.0,3.7,10.8,7.3,4.9,0.0,5.0,13.3,11.2,-0.2,0.1,-0.1,-0.055,-9.0,0.3,-8.6,-0.1,,murpher01,2014
568,Viacheslav Kravtsov,26,PHO,C,20,0,59,10.5,0.54,0.0,0.533,17.2,15.2,16.2,2.5,0.0,1.3,24.5,18.3,0.0,0.0,0.0,0.027,-3.8,-3.0,-6.9,-0.1,,kravtvi01,2014
569,Keith Bogans,33,BOS,SG,6,0,55,9.9,0.82,1.0,0.5,0.0,6.4,3.1,7.7,0.9,0.0,12.0,6.7,0.1,0.0,0.1,0.121,-1.4,-0.6,-2.0,0.0,,boganke01,2014
570,Damion James,26,SAS,SF,5,1,50,4.1,0.304,0.222,0.222,2.4,23.8,13.5,7.5,0.0,1.4,9.2,9.8,-0.1,0.1,0.0,0.01,-4.9,0.2,-4.7,0.0,,jamesda01,2014
571,Othyus Jeffers,28,2TM,SG,6,1,47,6.9,0.58,0.333,0.667,2.5,18.7,10.7,2.8,0.0,0.0,11.4,8.3,0.0,0.0,0.1,0.082,-2.9,-0.3,-3.2,0.0,,jeffeot01,2014
572,Othyus Jeffers,28,SAS,SG,4,1,34,8.9,0.595,0.2,0.4,3.5,15.9,9.9,3.9,0.0,0.0,0.0,7.8,0.1,0.0,0.1,0.121,-0.9,0.0,-0.9,0.0,,jeffeot01,2014
573,Othyus Jeffers,28,MIN,SG,2,0,13,1.7,0.532,1.0,2.0,0.0,25.8,12.6,0.0,0.0,0.0,34.7,9.4,0.0,0.0,0.0,-0.02,-8.2,-1.0,-9.2,0.0,,jeffeot01,2014
574,Andris Biedriņš,27,UTA,C,6,0,45,2.4,0.412,0.0,6.0,5.0,39.7,21.8,0.0,0.0,0.0,35.5,5.7,-0.1,0.0,0.0,-0.033,-6.2,-2.0,-8.2,-0.1,,biedran01,2014
575,Lance Thomas,25,NOP,SF,5,0,42,0.5,0.279,0.0,0.444,5.4,14.0,9.7,9.7,0.0,0.0,15.7,13.8,-0.1,0.0,-0.1,-0.117,-6.5,-3.0,-9.6,-0.1,,thomala01,2014
576,Carrick Felix,23,CLE,SG,7,0,38,13.3,0.603,0.357,0.286,2.9,15.1,8.9,18.2,0.0,0.0,20.2,23.2,0.0,0.0,0.0,0.057,-1.3,-2.2,-3.4,0.0,,felixca01,2014
577,Adonis Thomas,20,2TM,SF,6,1,37,7.3,0.485,0.357,0.071,0.0,9.2,4.6,13.4,0.0,0.0,6.5,18.5,0.0,0.0,0.0,0.001,-4.2,-2.0,-6.2,0.0,,thomaad01,2014
578,Adonis Thomas,20,ORL,SF,4,0,24,5.8,0.371,0.333,0.111,0.0,14.2,7.1,13.2,0.0,0.0,0.0,17.9,0.0,0.0,0.0,-0.031,-4.7,-1.7,-6.4,0.0,,thomaad01,2014
579,Adonis Thomas,20,PHI,SF,2,1,13,10.1,0.7,0.4,0.0,0.0,0.0,0.0,13.9,0.0,0.0,16.7,19.5,0.0,0.0,0.0,0.06,-3.4,-2.5,-5.9,0.0,,thomaad01,2014
580,Robert Covington,23,HOU,SF,7,0,34,15.0,0.571,0.786,0.0,6.9,9.3,8.2,0.0,2.9,0.0,6.7,19.3,0.1,0.0,0.1,0.122,1.5,-0.8,0.7,0.0,,covinro01,2014
581,Ryan Gomes,31,OKC,SF,5,0,34,0.2,0.375,0.25,0.0,0.0,12.7,6.6,4.1,0.0,0.0,11.1,11.7,-0.1,0.0,0.0,-0.039,-7.5,-1.3,-8.8,-0.1,,gomesry01,2014
582,Ricky Ledo,21,DAL,SG,11,0,33,12.7,0.506,0.471,0.235,0.0,7.0,3.5,9.5,1.6,0.0,9.6,28.6,0.0,0.0,0.0,0.024,-1.4,-2.5,-3.9,0.0,,ledori01,2014
583,James Southerland,23,2TM,SF,4,0,30,11.8,0.441,0.4,0.133,0.0,31.5,15.5,0.0,1.7,5.6,5.9,25.6,-0.1,0.0,0.0,-0.023,-2.3,-0.4,-2.7,0.0,,southja01,2014
584,James Southerland,23,CHA,SF,1,0,3,-40.6,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,-0.1,0.0,-0.1,-1.119,-31.4,-15.6,-47.0,0.0,,southja01,2014
585,James Southerland,23,NOP,SF,3,0,27,17.7,0.543,0.417,0.167,0.0,34.9,17.2,0.0,1.9,6.2,7.2,23.4,0.0,0.0,0.1,0.098,0.9,1.3,2.2,0.0,,southja01,2014
586,Arinze Onuaku,26,2TM,PF,5,0,30,3.8,0.255,0.0,0.4,7.6,23.5,15.4,13.5,0.0,0.0,14.5,10.4,0.0,0.0,0.0,-0.044,-4.0,-1.2,-5.2,0.0,,onuakar01,2014
587,Arinze Onuaku,26,NOP,PF,3,0,25,5.6,0.307,0.0,0.5,9.2,23.6,16.3,16.2,0.0,0.0,17.0,10.7,0.0,0.0,0.0,-0.016,-3.1,-0.5,-3.6,0.0,,onuakar01,2014
588,Arinze Onuaku,26,CLE,PF,2,0,5,-5.3,0.0,0.0,0.0,0.0,23.0,11.2,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,-0.179,-8.7,-4.4,-13.1,0.0,,onuakar01,2014
589,Melvin Ely,35,NOP,C,2,0,27,3.9,0.5,0.0,0.0,0.0,4.4,2.2,0.0,0.0,3.1,0.0,10.1,0.0,0.0,0.0,0.011,-7.5,-2.8,-10.3,-0.1,,elyme01,2014
590,Josh Childress,30,NOP,SF,4,0,24,3.9,,,,0.0,14.7,7.3,10.7,2.2,0.0,100.0,1.9,0.0,0.0,0.0,-0.003,-4.1,0.9,-3.3,0.0,,childjo01,2014
591,Josh Powell,31,HOU,PF,1,0,19,2.5,0.333,0.0,0.0,0.0,27.7,14.6,0.0,0.0,3.9,14.3,16.1,-0.1,0.0,0.0,-0.094,-8.8,-2.6,-11.4,0.0,,poweljo01,2014
592,Reggie Williams,27,OKC,SF,3,0,17,16.4,0.611,0.333,0.0,0.0,0.0,0.0,11.5,3.0,0.0,18.2,28.7,0.0,0.0,0.0,0.034,-0.9,-1.5,-2.4,0.0,,willire02,2014
593,Vander Blue,21,BOS,SG,3,0,15,0.5,0.403,0.25,1.25,0.0,23.4,11.4,10.7,0.0,0.0,24.4,24.3,-0.1,0.0,-0.1,-0.214,-10.0,-3.8,-13.8,0.0,,blueva01,2014
594,Darius Johnson-Odom,24,PHI,SG,3,0,15,-23.0,0.0,0.429,0.286,0.0,15.0,7.2,8.5,3.2,0.0,20.2,27.9,-0.2,0.0,-0.2,-0.661,-23.0,-4.4,-27.3,-0.1,,johnsda03,2014
595,D.J. Stephens,23,MIL,SG,3,0,15,16.1,0.47,0.0,0.143,7.4,31.6,19.1,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.067,2.2,-0.5,1.7,0.0,,stephdj01,2014
596,Seth Curry,23,2TM,PG,2,0,13,13.8,0.5,0.333,0.0,0.0,8.8,4.3,0.0,7.9,0.0,0.0,10.3,0.0,0.0,0.0,0.131,-2.5,7.1,4.7,0.0,,curryse01,2014
597,Seth Curry,23,MEM,PG,1,0,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.006,-7.3,0.7,-6.6,0.0,,curryse01,2014
598,Seth Curry,23,CLE,PG,1,0,9,19.9,0.5,0.333,0.0,0.0,12.8,6.2,0.0,11.5,0.0,0.0,14.9,0.0,0.0,0.0,0.187,-0.3,10.0,9.7,0.0,,curryse01,2014
599,Shane Edwards,26,CLE,SF,2,0,12,-1.0,0.333,0.0,0.0,9.1,9.6,9.3,0.0,0.0,0.0,25.0,14.9,0.0,0.0,0.0,-0.141,-8.7,-4.6,-13.3,0.0,,edwarsh01,2014
600,Mustafa Shakur,29,OKC,PG,3,0,11,-8.8,0.129,0.333,0.667,0.0,0.0,0.0,45.1,0.0,0.0,34.0,23.7,-0.1,0.0,-0.1,-0.347,-12.0,-6.6,-18.6,0.0,,shakumu01,2014
601,Elias Harris,24,LAL,SF,2,0,11,7.6,0.0,0.0,0.0,9.7,0.0,4.9,11.4,4.4,0.0,0.0,4.0,0.0,0.0,0.0,0.018,-0.6,0.9,0.3,0.0,,harriel01,2014
602,Tony Mitchell,24,MIL,SF,3,0,10,30.9,0.6,0.2,0.0,11.1,0.0,5.7,22.6,5.2,0.0,0.0,22.6,0.0,0.0,0.1,0.242,9.0,1.7,10.6,0.0,,mitchto03,2014
603,Sasha Vujačić,29,LAC,SG,2,0,10,1.5,0.5,0.4,0.0,0.0,32.2,16.7,0.0,5.0,0.0,37.5,35.3,-0.1,0.0,-0.1,-0.289,-12.3,-0.1,-12.4,0.0,,vujacsa01,2014
604,D.J. White,27,CHA,PF,2,0,10,2.4,0.0,0.0,0.0,0.0,22.7,11.3,0.0,5.2,0.0,0.0,4.6,0.0,0.0,0.0,0.004,-8.2,2.6,-5.6,0.0,,whitedj01,2014
605,Royce White,22,SAC,PF,3,0,9,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,-0.121,-12.5,-4.5,-16.9,0.0,,whitero03,2014
606,Maalik Wayns,22,LAC,PG,2,0,9,19.3,0.5,0.0,0.0,0.0,23.9,12.3,31.7,11.1,0.0,0.0,9.8,0.0,0.0,0.1,0.313,-8.7,13.4,4.8,0.0,,waynsma01,2014
607,Scotty Hopson,24,CLE,SG,2,0,7,-6.5,0.102,0.5,0.5,0.0,0.0,0.0,18.8,7.4,0.0,0.0,31.1,-0.1,0.0,-0.1,-0.412,-17.4,-3.3,-20.7,0.0,,hopsosc01,2014
608,Royal Ivey,32,OKC,SG,2,0,5,-16.5,0.0,0.5,0.0,0.0,21.5,11.3,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,-0.362,-21.7,-6.1,-27.7,0.0,,iveyro01,2014
609,Dexter Pittman,25,ATL,C,2,0,3,13.1,0.0,0.0,2.0,100.0,0.0,57.9,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,-0.18,1.8,-26.1,-24.3,0.0,,pittmde01,2014
610,Chris Smith,26,NYK,PG,2,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02,-6.1,-3.6,-9.7,0.0,,smithch05,2014
611,DeAndre Liggins,25,MIA,SG,1,0,1,129.1,1.0,0.0,0.0,100.0,0.0,62.8,0.0,0.0,0.0,0.0,47.8,0.0,0.0,0.0,2.123,42.1,-0.6,41.5,0.0,,liggide01,2014
