Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
44,Ivica Zubac,27,LAC,C,53,53,1694,21.3,0.622,0.0,0.25,13.4,30.7,22.1,12.2,1.3,3.7,12.1,18.9,3.7,3.2,6.9,0.196,1.5,0.8,2.3,1.9,,zubaciv01,2023
45,Jalen Williams,23,OKC,SG,52,52,1690,19.8,0.561,0.289,0.229,2.9,15.1,9.1,23.4,2.6,2.2,10.7,27.3,2.3,3.5,5.8,0.166,2.2,1.8,4.0,2.6,,willija06,2023
46,Zach LaVine,29,2TM,SF,49,49,1689,17.8,0.626,0.434,0.26,0.9,13.0,7.0,20.6,1.3,0.6,13.2,26.3,2.2,0.9,3.1,0.088,2.1,-1.5,0.6,1.1,,lavinza01,2023
47,Zach LaVine,29,CHI,SF,42,42,1432,18.5,0.637,0.43,0.256,0.9,13.7,7.4,21.0,1.3,0.6,13.3,26.6,2.1,0.8,2.9,0.096,2.7,-1.3,1.3,1.2,,lavinza01,2023
48,Zach LaVine,29,SAC,SG,7,7,257,13.4,0.554,0.465,0.281,0.9,9.1,4.9,18.4,1.3,0.4,12.9,24.3,0.1,0.1,0.3,0.047,-1.3,-2.2,-3.6,-0.1,,lavinza01,2023
49,Alperen Şengün,22,HOU,C,54,54,1686,21.5,0.536,0.095,0.348,11.0,25.2,17.9,25.1,1.8,2.1,12.2,26.6,2.7,3.1,5.8,0.166,2.7,1.8,4.5,2.7,,sengual01,2023
50,Kentavious Caldwell-Pope,31,ORL,SG,55,55,1667,9.1,0.542,0.627,0.185,1.4,7.0,4.0,8.5,2.4,1.5,9.5,12.6,0.6,2.3,2.9,0.083,-3.7,1.6,-2.1,0.0,,caldwke01,2023
51,Donovan Mitchell,28,CLE,SG,53,53,1652,21.4,0.588,0.495,0.229,2.6,12.2,7.6,22.8,2.1,0.6,9.0,30.6,3.8,2.1,5.9,0.172,4.3,-0.1,4.1,2.6,,mitchdo01,2023
52,Jaylen Brown,28,BOS,SF,47,47,1651,17.9,0.552,0.325,0.287,4.5,14.1,9.3,22.1,1.7,0.7,11.4,29.0,1.9,2.1,4.0,0.117,0.5,-0.5,0.0,0.8,,brownja02,2023
53,Kyrie Irving,32,DAL,SG,45,45,1646,20.0,0.6,0.382,0.225,3.5,10.3,7.0,20.6,1.7,0.9,9.9,26.9,3.7,1.3,5.0,0.145,4.0,-0.5,3.5,2.3,,irvinky01,2023
54,Damian Lillard,34,MIL,PG,45,45,1638,21.8,0.62,0.52,0.399,1.7,12.0,7.0,31.5,1.6,0.5,12.7,28.1,4.6,1.5,6.2,0.181,4.7,-0.9,3.8,2.4,,lillada01,2023
55,Coby White,24,CHI,SG,50,50,1635,13.6,0.579,0.571,0.231,1.1,9.4,5.3,20.4,1.3,0.6,13.1,23.0,1.2,0.7,1.9,0.055,-0.5,-1.8,-2.3,-0.1,,whiteco01,2023
56,Bennedict Mathurin,22,IND,SF,52,44,1631,13.9,0.589,0.339,0.341,4.5,15.5,10.0,8.4,0.9,1.1,11.6,22.0,1.3,1.0,2.3,0.069,-1.0,-1.8,-2.8,-0.3,,mathube01,2023
57,Darius Garland,25,CLE,PG,54,54,1625,21.5,0.626,0.448,0.232,2.1,6.9,4.6,32.4,1.9,0.6,12.7,27.6,5.1,1.6,6.7,0.198,5.0,-0.8,4.3,2.6,,garlada01,2023
58,Carlton Carrington,19,WAS,PG,55,39,1618,8.8,0.527,0.565,0.106,1.4,12.8,7.0,18.9,1.2,0.6,15.1,14.3,0.1,0.2,0.3,0.01,-3.4,-1.1,-4.6,-1.1,,carrica01,2023
59,Tyus Jones,28,PHO,PG,55,54,1613,13.9,0.573,0.558,0.099,2.2,7.0,4.7,28.6,1.5,0.4,12.5,16.2,2.6,0.4,3.0,0.09,0.8,-1.4,-0.6,0.6,,jonesty01,2023
60,Jaren Jackson Jr.,25,MEM,C,54,54,1605,20.6,0.593,0.315,0.353,5.0,16.1,10.7,11.1,2.0,5.1,10.4,28.8,2.7,2.6,5.3,0.159,2.0,1.0,3.0,2.0,,jacksja02,2023
61,Jarrett Allen,26,CLE,C,56,56,1604,22.3,0.728,0.007,0.416,10.7,28.2,19.7,9.3,1.5,3.0,11.1,15.6,5.5,2.9,8.4,0.251,3.2,1.2,4.3,2.6,,allenja01,2023
62,Fred VanVleet,30,HOU,PG,45,45,1596,13.5,0.521,0.595,0.174,1.9,9.9,5.8,22.7,2.2,1.1,10.0,18.1,2.0,2.1,4.1,0.125,0.1,1.3,1.4,1.4,,vanvlfr01,2023
63,Kevin Durant,36,PHO,PF,43,43,1572,22.0,0.643,0.317,0.327,1.2,16.5,9.1,20.2,1.1,3.4,12.4,29.2,3.0,1.1,4.1,0.124,4.2,-0.5,3.7,2.3,,duranke01,2023
64,Chris Paul,39,SAS,PG,54,54,1565,15.4,0.573,0.652,0.191,1.6,12.7,7.3,36.9,2.2,0.6,16.0,14.0,3.3,1.3,4.6,0.14,0.5,0.7,1.2,1.3,,paulch01,2023
65,Malik Monk,26,SAC,SG,48,35,1564,15.6,0.553,0.459,0.192,1.4,11.3,6.4,26.0,1.5,1.9,12.2,24.1,1.6,1.1,2.7,0.083,0.6,-0.8,-0.2,0.7,,monkma01,2023
66,Julius Randle,30,MIN,PF,48,48,1564,17.2,0.578,0.328,0.37,7.3,16.9,12.2,21.8,1.1,0.7,14.8,25.4,2.2,1.9,4.1,0.127,1.2,-0.3,0.9,1.2,,randlju01,2023
67,Rui Hachimura,26,LAL,PF,48,48,1548,13.8,0.615,0.405,0.199,5.3,12.8,9.2,6.7,1.3,1.3,7.6,16.1,2.3,1.3,3.6,0.111,-0.2,-0.7,-0.9,0.4,,hachiru01,2023
68,Deni Avdija,24,POR,SF,54,36,1547,16.0,0.591,0.413,0.432,4.4,19.7,11.9,18.2,1.7,1.7,16.4,21.9,1.6,1.5,3.1,0.097,0.4,0.3,0.7,1.1,,avdijde01,2023
69,Malik Beasley,28,DET,SG,56,12,1540,15.5,0.599,0.717,0.124,2.3,8.9,5.6,9.4,1.7,0.1,7.1,22.8,2.3,1.3,3.6,0.112,2.5,-1.0,1.5,1.3,,beaslma01,2023
70,Payton Pritchard,27,BOS,PG,55,0,1538,17.8,0.639,0.74,0.105,5.1,9.5,7.3,18.5,1.5,0.6,8.3,18.7,4.4,1.7,6.1,0.189,3.5,0.2,3.7,2.2,,pritcpa01,2023
71,Josh Giddey,22,CHI,PG,53,53,1535,16.2,0.551,0.375,0.224,6.2,19.9,13.1,30.8,1.8,1.8,18.9,20.5,1.4,1.5,2.8,0.088,0.7,0.6,1.3,1.3,,giddejo01,2023
72,Victor Wembanyama,21,SAS,C,46,46,1527,24.3,0.594,0.47,0.221,5.8,29.1,17.6,18.7,1.6,10.2,13.7,30.4,1.2,3.0,4.2,0.131,3.6,2.9,6.5,3.3,,wembavi01,2023
73,Stephen Curry,36,GSW,PG,47,47,1514,20.1,0.599,0.625,0.207,1.8,13.4,7.4,31.0,1.6,1.4,12.8,29.1,2.8,1.6,4.4,0.139,5.7,-0.5,5.2,2.8,,curryst01,2023
74,Norman Powell,31,LAC,SG,45,45,1511,19.4,0.633,0.462,0.289,1.3,10.5,5.9,11.1,1.9,0.5,9.7,27.2,2.9,1.9,4.8,0.152,3.1,-0.1,2.9,1.9,,powelno01,2023
75,Jordan Poole,25,WAS,SG,48,48,1506,15.7,0.571,0.574,0.272,1.6,9.2,5.4,25.7,2.1,1.4,15.4,28.8,0.4,0.5,0.9,0.029,1.1,-1.6,-0.6,0.5,,poolejo01,2023
76,Harrison Barnes,32,SAS,PF,54,54,1505,13.9,0.632,0.48,0.31,5.5,10.2,7.9,8.8,0.6,0.6,5.9,14.9,3.2,0.5,3.7,0.118,1.0,-1.6,-0.6,0.5,,barneha02,2023
77,Naz Reid,25,MIN,C,56,9,1502,17.4,0.608,0.491,0.166,4.4,18.8,11.7,12.2,1.4,3.2,9.2,21.4,2.5,2.3,4.8,0.154,2.0,1.2,3.2,2.0,,reidna01,2023
78,Evan Mobley,23,CLE,PF,50,50,1496,23.1,0.646,0.223,0.328,8.4,24.6,16.7,14.2,1.4,4.7,11.7,23.1,4.1,2.7,6.8,0.218,3.3,1.6,4.8,2.6,,mobleev01,2023
79,Jalen Wilson,24,BRK,PF,55,15,1495,8.7,0.526,0.556,0.232,4.5,10.7,7.5,10.5,1.0,0.2,11.5,16.1,0.3,0.8,1.1,0.035,-3.1,-1.2,-4.3,-0.9,,wilsoja03,2023
80,Scottie Barnes,23,TOR,PF,43,43,1491,17.7,0.526,0.292,0.274,4.7,20.2,12.4,28.0,2.0,3.2,13.5,26.7,0.5,1.6,2.1,0.069,1.5,0.8,2.3,1.6,,barnesc01,2023
81,Luguentz Dort,25,OKC,SF,51,51,1477,11.5,0.582,0.678,0.096,5.2,10.1,7.6,7.1,1.8,2.2,7.5,13.5,1.9,2.5,4.4,0.142,-0.8,0.9,0.2,0.8,,dortlu01,2023
82,Giannis Antetokounmpo,30,MIL,PF,43,43,1474,29.8,0.621,0.039,0.518,7.2,29.3,18.6,33.4,1.0,3.5,12.3,36.4,4.0,2.4,6.4,0.208,6.0,2.0,8.0,3.7,,antetgi01,2023
83,Tim Hardaway Jr.,32,DET,SG,52,52,1471,9.2,0.568,0.671,0.221,0.8,8.2,4.5,7.6,0.8,0.3,7.1,14.9,1.3,0.8,2.1,0.07,-1.6,-1.1,-2.7,-0.2,,hardati02,2023
84,Anthony Davis,31,2TM,PF,43,43,1471,27.4,0.602,0.124,0.421,9.7,29.2,19.8,17.4,1.8,5.9,9.3,30.3,3.9,2.7,6.6,0.214,4.7,1.5,6.2,3.1,,davisan02,2023
85,Anthony Davis,31,LAL,C,42,42,1440,27.1,0.601,0.124,0.423,9.6,29.0,19.6,16.9,1.8,5.8,9.4,30.3,3.7,2.6,6.3,0.211,4.5,1.4,5.9,2.9,,davisan02,2023
86,Anthony Davis,31,DAL,PF,1,1,31,38.8,0.63,0.111,0.333,14.4,40.8,27.9,40.8,0.0,8.4,4.6,29.8,0.2,0.1,0.3,0.392,15.4,4.5,19.9,0.2,,davisan02,2023
87,Dennis Schröder,31,3TM,PG,51,41,1467,12.5,0.533,0.456,0.208,1.0,9.0,4.9,29.1,1.7,0.5,14.5,22.7,0.6,1.1,1.7,0.057,-1.6,-1.1,-2.7,-0.3,,schrode01,2023
88,Dennis Schröder,31,BRK,PG,23,23,772,16.3,0.588,0.462,0.249,0.6,9.9,5.1,33.4,1.7,0.5,14.1,23.9,1.2,0.5,1.7,0.105,1.1,-1.1,0.0,0.4,,schrode01,2023
89,Dennis Schröder,31,GSW,SG,24,18,628,8.5,0.474,0.458,0.155,1.6,8.1,4.7,23.9,1.9,0.5,15.2,21.1,-0.5,0.6,0.1,0.007,-4.6,-0.8,-5.3,-0.5,,schrode01,2023
90,Dennis Schröder,31,DET,PG,4,0,67,6.3,0.411,0.379,0.207,0.0,8.2,4.1,27.7,0.7,0.0,13.6,23.1,-0.1,0.0,-0.1,-0.038,-5.9,-3.6,-9.5,-0.1,,schrode01,2023
91,Shaedon Sharpe,21,POR,SG,49,31,1460,13.8,0.548,0.433,0.209,2.6,11.2,6.8,13.6,1.3,0.8,10.7,24.6,0.7,0.8,1.5,0.048,-0.3,-1.7,-2.0,0.0,,sharpsh01,2023
92,Gradey Dick,21,TOR,SG,49,49,1450,11.4,0.547,0.498,0.243,3.1,9.9,6.4,8.9,1.5,0.7,10.3,21.8,0.3,0.6,1.0,0.033,-1.6,-1.7,-3.3,-0.5,,dickgr01,2023
93,Keyonte George,21,UTA,PG,46,32,1450,13.6,0.548,0.559,0.304,1.4,11.4,6.5,28.6,1.1,0.5,15.6,24.2,1.1,0.1,1.2,0.041,0.5,-2.4,-1.9,0.0,,georgke01,2023
94,Myles Turner,28,IND,C,47,47,1440,14.9,0.593,0.456,0.266,4.8,19.3,12.1,6.9,1.3,5.7,12.9,20.7,0.6,1.7,2.3,0.076,-0.9,0.1,-0.8,0.4,,turnemy01,2023
95,Jaylen Wells,21,MEM,SG,56,51,1438,11.5,0.581,0.551,0.201,4.6,8.4,6.6,8.1,1.1,0.4,8.6,16.4,2.0,1.1,3.1,0.104,-0.5,-0.9,-1.4,0.2,,wellsja01,2023
96,P.J. Washington,26,DAL,PF,44,43,1436,14.3,0.545,0.363,0.286,5.5,21.3,13.6,9.9,1.8,2.8,12.2,19.8,0.7,1.9,2.5,0.085,-0.8,0.5,-0.2,0.6,,washipj01,2023
97,Yves Missi,20,NOP,C,53,47,1432,14.7,0.568,0.003,0.399,13.3,19.0,16.1,7.1,0.9,5.2,13.9,13.5,1.7,0.7,2.4,0.082,-2.1,-1.3,-3.4,-0.5,,missiyv01,2023
98,RJ Barrett,24,TOR,SF,43,43,1431,17.2,0.556,0.304,0.31,3.1,18.3,10.7,27.5,1.3,0.9,13.0,28.7,0.8,1.0,1.8,0.061,1.5,-0.8,0.7,1.0,,barrerj01,2023
99,Josh Green,24,CHO,SG,50,49,1428,8.2,0.572,0.576,0.162,3.3,7.1,5.2,7.3,1.9,0.8,12.9,11.5,0.6,1.0,1.6,0.055,-4.2,0.3,-3.9,-0.7,,greenjo02,2023
100,Trey Murphy III,24,NOP,SF,40,38,1426,18.7,0.611,0.521,0.291,2.5,13.7,7.9,16.4,1.6,1.8,8.7,23.7,3.0,0.4,3.4,0.116,3.1,-1.3,1.8,1.4,,murphtr02,2023
101,Nickeil Alexander-Walker,26,MIN,SG,57,9,1413,10.8,0.581,0.611,0.138,2.8,11.1,7.0,14.5,1.1,1.2,14.1,15.7,1.1,1.5,2.6,0.087,-1.2,0.2,-1.0,0.4,,alexani01,2023
102,Taurean Prince,30,MIL,SF,54,47,1412,10.0,0.625,0.654,0.09,2.2,13.0,7.8,10.0,1.5,0.5,14.1,12.5,1.1,1.3,2.4,0.082,-1.7,-0.1,-1.8,0.1,,princta02,2023
103,Guerschon Yabusele,29,PHI,C,53,27,1404,15.1,0.63,0.487,0.23,8.0,17.0,12.3,11.1,1.6,1.6,13.0,16.4,2.3,1.0,3.3,0.114,0.3,-0.7,-0.4,0.6,,yabusgu01,2023
104,CJ McCollum,33,NOP,PG,42,42,1403,16.6,0.56,0.448,0.187,2.1,10.4,6.1,19.2,1.1,1.5,8.2,27.5,1.4,0.0,1.4,0.049,1.8,-2.7,-0.9,0.4,,mccolcj01,2023
105,Andrew Wiggins,29,2TM,SF,46,46,1403,16.2,0.561,0.423,0.307,5.3,11.2,8.1,12.1,1.5,2.4,8.0,23.4,1.8,1.4,3.2,0.11,1.3,-0.5,0.8,1.0,,wiggian01,2023
106,Andrew Wiggins,29,GSW,SF,43,43,1296,16.5,0.566,0.422,0.304,5.2,11.2,8.1,12.0,1.5,2.4,7.7,23.4,1.8,1.3,3.1,0.116,1.5,-0.6,0.9,1.0,,wiggian01,2023
107,Andrew Wiggins,29,MIA,SF,3,3,107,12.4,0.494,0.442,0.349,6.2,11.0,8.6,12.7,1.9,1.8,10.8,23.0,0.0,0.1,0.1,0.037,-1.2,0.1,-1.1,0.0,,wiggian01,2023
108,Max Christie,21,2TM,SG,53,27,1393,11.7,0.613,0.542,0.305,2.6,9.9,6.3,8.7,1.5,1.7,11.3,14.7,1.5,1.1,2.7,0.091,-1.2,-0.1,-1.3,0.2,,chrisma02,2023
109,Max Christie,21,LAL,SG,46,25,1154,10.6,0.598,0.566,0.302,2.5,9.3,6.0,7.7,1.5,1.7,10.7,13.9,1.0,0.9,1.9,0.081,-1.8,-0.1,-1.9,0.0,,chrisma02,2023
110,Max Christie,21,DAL,SG,7,2,239,16.8,0.667,0.456,0.316,2.8,12.8,7.9,13.7,1.6,1.5,13.5,18.6,0.5,0.2,0.7,0.141,1.6,-0.2,1.5,0.2,,chrisma02,2023
111,Spencer Dinwiddie,31,DAL,PG,55,19,1390,12.9,0.56,0.502,0.352,0.9,9.2,5.1,20.0,1.6,0.7,11.4,17.6,1.8,1.0,2.8,0.096,-0.8,-0.3,-1.1,0.3,,dinwisp01,2023
112,Jakob Poeltl,29,TOR,C,45,44,1389,19.2,0.624,0.004,0.255,12.2,23.7,17.9,14.0,1.8,4.0,14.6,18.2,2.4,1.7,4.1,0.14,0.2,0.9,1.1,1.1,,poeltja01,2023
113,Jerami Grant,30,POR,PF,43,43,1389,11.0,0.521,0.501,0.283,1.9,9.7,5.8,10.0,1.3,2.9,9.3,19.6,0.5,0.9,1.3,0.046,-1.3,-0.5,-1.8,0.1,,grantje01,2023
114,Ochai Agbaji,24,TOR,SG,50,37,1382,12.0,0.606,0.477,0.104,3.5,11.4,7.4,8.1,1.5,1.9,8.4,14.2,1.4,0.8,2.2,0.077,-0.5,-0.1,-0.6,0.5,,agbajoc01,2023
115,Desmond Bane,26,MEM,SG,45,44,1380,17.7,0.608,0.415,0.19,3.0,16.7,10.0,24.3,1.8,1.3,14.7,22.8,2.5,1.8,4.3,0.15,2.5,0.8,3.3,1.9,,banede01,2023
116,Lauri Markkanen,27,UTA,PF,43,43,1379,16.2,0.574,0.564,0.278,5.7,15.2,10.5,7.7,1.2,1.1,7.5,23.8,2.2,0.4,2.6,0.089,2.1,-2.1,0.0,0.7,,markkla01,2023
