Player,Salary,Year
Myles Turner,20975000,2024
Clint Capela,20616000,2024
Lonzo Ball,20465117,2024
Spencer Dinwiddie,20411797,2024
De'Andre Hunter,20089286,2024
Keldon Johnson,20000000,2024
Bojan Bogdanovic,20000000,2024
Jarrett Allen,20000000,2024
Joe Harris,19928571,2024
Jakob Poeltl,19500000,2024
Buddy Hield,19321859,2024
Evan Fournier,18857143,2024
Derrick White,18857143,2024
Bogdan Bogdanovic,18700000,2024
OG Anunoby,18642857,2024
Marcus Smart,18583713,2024
Gary Trent Jr,18560000,2024
Nikola Vucevic,18518519,2024
Dejounte Murray,18214000,2024
Duncan Robinson,18154000,2024
Norman Powell,18000000,2024
Tim Hardaway Jr,17897728,2024
Marcus Morris,17612280,2024
Collin Sexton,17525000,2024
Jonathan Isaac,17400000,2024
D'Angelo Russell,17307693,2024
Lauri Markkanen,17259999,2024
Harrison Barnes,17000000,2024
Markelle Fultz,17000000,2024
Davis Bertans,17000000,2024
Jusuf Nurkic,16875000,2024
PJ Washington,16847826,2024
Kevin Porter,15860000,2024
Rui Hachimura,15740741,2024
Mitchell Robinson,15681818,2024
Kevin Huerter,15669643,2024
Jonas Valanciunas,15435000,2024
Caris LeVert,15384616,2024
Luguentz Dort,15277778,2024
Luke Kennard,14763636,2024
Kentavious Caldwell-Pope,14704938,2024
Max Strus,14487684,2024
Reggie Bullock,14210528,2024
Tyus Jones,14000000,2024
Doug McDermott,14000000,2024
Dorian Finney-Smith,13932008,2024
Anthony Edwards,13534817,2024
Wendell Carter,13050000,2024
Gary Harris,13000000,2024
Josh Hart,12960000,2024
Naz Reid,12950400,2024
Steven Adams,12600000,2024
Marvin Bagley,12500000,2024
Brandon Clarke,12500000,2024
Grant Williams,12405000,2024
Dennis Schroeder,12405000,2024
Daniel Gafford,12402000,2024
Kelly Olynyk,12195122,2024
Victor Wembanyama,12160632,2024
James Wiseman,12119440,2024
Devonte Graham,12100000,2024
Richaun Holmes,12046020,2024
Herb Jones,12015150,2024
Austin Reaves,12015150,2024
Chris Boucher,11750000,2024
Nicolas Batum,11710818,2024
Bobby Portis,11710818,2024
Robert Covington,11692308,2024
Paolo Banchero,11608080,2024
Robert Williams,11571429,2024
Coby White,11111111,2024
Cade Cunningham,11055360,2024
Talen Horton-Tucker,11020000,2024
PJ Tucker,11014500,2024
Joe Ingles,11000000,2024
Maxi Kleber,11000000,2024
Ivica Zubac,10933333,2024
LaMelo Ball,10900635,2024
Donte DiVincenzo,10900000,2024
Brandon Miller,10880364,2024
Terance Mann,10576923,2024
Matisse Thybulle,10500000,2024
Gabe Vincent,10500000,2024
Alec Burks,10489600,2024
Chet Holmgren,10386000,2024
Larry Nance Jr,10375000,2024
Landry Shamet,10250000,2024
Al Horford,10000000,2024
Malik Monk,9945830,2024
Tre Jones,9895833,2024
Jalen Green,9891480,2024
Patrick Williams,9835881,2024
Monte Morris,9800926,2024
Scoot Henderson,9770904,2024
Nicolas Claxton,9625000,2024
Royce O'Neale,9500000,2024
Alex Caruso,9460000,2024
Victor Oladipo,9450000,2024
Pat Connaughton,9423869,2024
Cameron Payne,9391467,2024
Jabari Smith,9326520,2024
Isaiah Hartenstein,9245121,2024
Kyle Anderson,9219512,2024
Daniel Theis,9108387,2024
Thaddeus Young,9010371,2024
Grayson Allen,8925000,2024
Isaac Okoro,8920794,2024
Evan Mobley,8882640,2024
Amen Thompson,8809284,2024
Georges Niang,8800000,2024
Gary Payton II,8715000,2024
TJ McConnell,8700000,2024
Keegan Murray,8409000,2024
Delon Wright,8195122,2024
Onyeka Okongwu,8109063,2024
Scottie Barnes,8008680,2024
Trey Lyles,8000000,2024
De'Anthony Melton,8000000,2024
Moritz Wagner,8000000,2024
Jeff Green,8000000,2024
Jock Landale,8000000,2024
Ausar Thompson,7977420,2024
Miles Bridges,7921300,2024
Danilo Gallinari,7850062,2024
Paul Reed,7723000,2024
Vasilije Micic,7723000,2024
Zach Collins,7700000,2024
Jaden Ivey,7614480,2024
Cody Martin,7560000,2024
Patrick Mills,7537766,2024
Kevon Looney,7500000,2024
Killian Hayes,7413955,2024
Jalen Suggs,7252080,2024
Anthony Black,7245480,2024
Jae'Sean Tate,7000000,2024
Khem Birch,6985000,2024
Bennedict Mathurin,6916080,2024
Obi Toppin,6803012,2024
Caleb Martin,6802950,2024
Cedi Osman,6718842,2024
Bilal Coulibaly,6614256,2024
Josh Giddey,6587040,2024
Ayo Dosunmu,6481482,2024
Rudy Gay,6479000,2024
Sasha Vezenkov,6341464,2024
Shaedon Sharpe,6313800,2024
Otto Porter,6300000,2024
Deni Avdija,6263188,2024
Nassir Little,6250000,2024
Bismack Biyombo,6194075,2024
Jevon Carter,6190476,2024
Kenrich Williams,6175000,2024
Jarace Walker,6059460,2024
Jonathan Kuminga,6012840,2024
Devin Vassell,5887899,2024
Tyrese Haliburton,5808435,2024
Dyson Daniels,5784120,2024
Kira Lewis,5722116,2024
Dean Wade,5709877,2024
Aaron Nesmith,5634257,2024
Aleksej Pokusevski,5574809,2024
Taylor Hendricks,5569872,2024
Shake Milton,5552938,2024
JaVale McGee,5544772,2024
Cole Anthony,5539771,2024
Franz Wagner,5508720,2024
Furkan Korkmaz,5370370,2024
Josh Primo,5341600,2024
Jeremy Sochan,5316960,2024
Cason Wallace,5291352,2024
Isaiah Stewart,5266713,2024
Chuma Okeke,5266712,2024
Davion Mitchell,5063640,2024
Johnny Davis,5050800,2024
Jalen Smith,5043773,2024
Jett Howard,5026824,2024
Mason Plumlee,5000000,2024
Reggie Jackson,5000000,2024
Ziaire Williams,4810200,2024
Ousmane Dieng,4798440,2024
Taj Gibson,4776302,2024
Dereck Lively,4775628,2024
Josh Green,4765339,2024
Nickeil Alexander-Walker,4687500,2024
Jarred Vanderbilt,4640000,2024
James Bouknight,4570080,2024
Jalen Williams,4558680,2024
Saddiq Bey,4556983,2024
Gradey Dick,4536708,2024
Jalen McDaniels,4516000,2024
Taurean Prince,4516000,2024
Precious Achiuwa,4379526,2024
Tyrese Maxey,4343920,2024
Jalen Duren,4330680,2024
Danuel House,4310250,2024
Jordan Hawkins,4310196,2024
Mike Muscala,4308297,2024
Zeke Nnaji,4306281,2024
Immanuel Quickley,4171548,2024
Chris Duarte,4124400,2024
Ochai Agbaji,4114200,2024
Kobe Bufkin,4094244,2024
Payton Pritchard,4037277,2024
Troy Brown,4000000,2024
Dwight Powell,4000000,2024
Seth Curry,4000000,2024
Moses Moody,3918480,2024
Mark Williams,3908160,2024
Jaden McDaniels,3901399,2024
Keyonte George,3889776,2024
Malachi Flynn,3873024,2024
Desmond Bane,3845083,2024
James Johnson,3839412,2024
Kevin Love,3835738,2024
Russell Westbrook,3835738,2024
Ricky Rubio,3722327,2024
Corey Kispert,3722040,2024
AJ Griffin,3712920,2024
Jalen Hood-Schifino,3695076,2024
Amir Coffey,3666667,2024
Alperen Sengun,3536280,2024
Tari Eason,3527160,2024
Jaime Jaquez,3510540,2024
Andre Drummond,3360000,2024
Trey Murphy,3359280,2024
Brandin Podziemski,3352404,2024
Dalen Terry,3350760,2024
Keon Johnson,3342765,2024
Cameron Whitmore,3218160,2024
Jake LaRavia,3199920,2024
Kai Jones,3198778,2024
Garrett Temple,3196448,2024
Robin Lopez,3196448,2024
Alex Len,3196448,2024
Eric Gordon,3196448,2024
Cody Zeller,3196448,2024
Patrick Beverley,3196448,2024
Jae Crowder,3196448,2024
Derrick Rose,3196448,2024
Cory Joseph,3196448,2024
DeAndre Jordan,3196448,2024
Justin Holiday,3196448,2024
Markieff Morris,3196448,2024
Tristan Thompson,3196448,2024
Ishmael Smith,3196448,2024
Wesley Matthews,3196448,2024
Tre Mann,3191400,2024
Usman Garuba,3159790,2024
Noah Clowney,3089460,2024
Malaki Branham,3071880,2024
Simone Fontecchio,3044872,2024
Jordan Nwora,3000000,2024
Julian Champagnie,3000000,2024
Dante Exum,3000000,2024
Dariq Whitehead,2966040,2024
Christian Braun,2949120,2024
Jalen Johnson,2925360,2024
Kelly Oubre,2891467,2024
Josh Richardson,2891467,2024
Boban Marjanovic,2891467,2024
Kris Murray,2847504,2024
Andrew Nicholson,2844429,2024
Walker Kessler,2831160,2024
TyTy Washington,2830222,2024
Josh Okogie,2815937,2024
Omer Yurtseven,2800000,2024
Dewayne Dedmon,2748674,2024
Olivier-Maxence Prosper,2733720,2024
Josh Christopher,2732920,2024
David Roddy,2718240,2024
Malik Beasley,2709849,2024
Christian Wood,2709849,2024
Dario Saric,2709849,2024
Derrick Jones,2709849,2024
Chimezie Metu,2697258,2024
Isaiah Jackson,2696280,2024
Marcus Sasser,2624028,2024
MarJon Beauchamp,2609400,2024
Charles Bassey,2600000,2024
Damian Jones,2586665,2024
Kenneth Lofton,2586618,2024
Kris Dunn,2586484,2024
Bruno Fernando,2581522,2024
Jeremiah Robinson-Earl,2548843,2024
Ben Sheppard,2537172,2024
Damion Lee,2528233,2024
Thomas Bryant,2528233,2024
Ryan Arcidiacono,2528233,2024
Torrey Craig,2528233,2024
Frank Ntilikina,2528233,2024
Dennis Smith,2528233,2024
Blake Wesley,2504640,2024
Lamar Stevens,2492354,2024
Nick Smith,2463912,2024
Brice Sensabaugh,2448600,2024
Ty Jerome,2439025,2024
Julian Strawther,2431044,2024
Tristan Vukcevic,2424892,2024
Wendell Moore,2421720,2024
Jordan McLaughlin,2420000,2024
Kobe Brown,2413356,2024
Luke Kornet,2413304,2024
John Konchar,2400000,2024
Quentin Grimes,2385720,2024
Nikola Jovic,2352000,2024
Drew Eubanks,2346614,2024
Mo Bamba,2346614,2024
Thanasis Antetokounmpo,2346614,2024
Yuta Watanabe,2346614,2024
Aaron Holiday,2346614,2024
Keita Bates-Diop,2346614,2024
Lonnie Walker,2346614,2024
Sviatoslav Mykhailiuk,2346614,2024
Patrick Baldwin,2337720,2024
Harry Giles,2306554,2024
Bones Hyland,2306400,2024
Peyton Watson,2303520,2024
Cam Thomas,2240160,2024
Vlatko Cancar,2234359,2024
Vince Williams Jr,2232308,2024
Jaden Springer,2226240,2024
Day'Ron Sharpe,2210040,2024
Jordan Goodwin,2208045,2024
Santiago Aldama,2194200,2024
Moses Brown,2165000,2024
Bol Bol,2165000,2024
Jaxson Hayes,2165000,2024
Cam Reddish,2165000,2024
Oshae Brissett,2165000,2024
Kevin Knox,2144320,2024
Andrew Nembhard,2131905,2024
Luka Samanic,2066585,2024
Goga Bitadze,2066585,2024
Matt Ryan,2059782,2024
Sandro Mamukelashvili,2019706,2024
Colby Jones,2019706,2024
Dalano Banton,2019706,2024
Montrezl Harrell,2019706,2024
Terry Taylor,2019706,2024
Trendon Watford,2019706,2024
Caleb Houstan,2000000,2024
Jaylin Williams,2000000,2024
Garrison Mathews,2000000,2024
Anthony Gill,1997238,2024
Isaiah Joe,1997238,2024
Sam Merrill,1997238,2024
GG Jackson,1991428,2024
Duop Reath,1951220,2024
KJ Martin,1930681,2024
Naji Marshall,1930681,2024
Xavier Tillman,1930681,2024
Kessler Edwards,1927896,2024
Jericho Sims,1927896,2024
Sam Hauser,1927896,2024
Haywood Highsmith,1902137,2024
AJ Green,1901769,2024
Ryan Rollins,1893589,2024
Isaiah Livers,1836096,2024
Aaron Wiggins,1836096,2024
Miles McBride,1836096,2024
Jose Alvarado,1836096,2024
Isaiah Todd,1836096,2024
BJ Boston,1836096,2024
JT Thor,1836096,2024
Jared Butler,1809782,2024
EJ Liddell,1801769,2024
Dru Smith,1801769,2024
Orlando Robinson,1801769,2024
Leonard Miller,1800000,2024
Xavier Cooks,1719864,2024
Christian Koloko,1719864,2024
Jabari Walker,1719864,2024
Josh Minott,1719864,2024
Kennedy Chandler,1719864,2024
Max Christie,1719864,2024
Jaden Hardy,1719864,2024
Bryce McGowens,1719864,2024
Jalen Pickett,1708143,2024
Julian Phillips,1600000,2024
Craig Porter,1500000,2024
Eugene Omoruyi,1459782,2024
Ricky Council,1414135,2024
DaQuan Jeffries,1341538,2024
Eric Bledsoe,1300000,2024
Skylar Mays,1165280,2024
Sidy Cissoko,1119563,2024
Toumani Camara,1119563,2024
Rayan Rupert,1119563,2024
Chris Livingston,1119563,2024
Andre Jackson Jr,1119563,2024
Maxwell Lewis,1119563,2024
Trayce Jackson-Davis,1119563,2024
Hunter Tyson,1119563,2024
Jordan Walsh,1119563,2024
Mouhamed Gueye,1119563,2024
Dylan Windler,1116288,2024
Trent Forrest,1112933,2024
Lester Quinones,1108597,2024
Kendall Brown,1100000,2024
Stanley Umude,1098242,2024
Gui Santos,1029483,2024
Dominick Barlow,1015402,2024
AJ Lawson,1000000,2024
Ishmail Wainright,988269,2024
Neemias Queta,891035,2024
Jalen Wilson,850000,2024
Javon Freeman-Liberty,849324,2024
Lindy Waters III,766095,2024
Jacob Toppin,759245,2024
Mamadi Diakite,710574,2024
Jack White,703550,2024
Nik Stauskas,702311,2024
Jacob Gilyard,701336,2024
Luka Garza,687465,2024
Keon Ellis,683430,2024
RJ Hampton,680032,2024
TJ Warren,649659,2024
Darius Bazley,624425,2024
Juwan Morgan,576230,2024
Micah Potter,559782,2024
Johnny Juzang,559782,2024
Markquis Nowell,559782,2024
Filip Petrusev,559782,2024
Jordan Ford,559782,2024
Jalen Slawson,559782,2024
Justin Minaya,559782,2024
Theo Maledon,559782,2024
Udoka Azubuike,559782,2024
Saben Lee,559782,2024
Terquavion Smith,559782,2024
Admiral Schofield,559782,2024
Trevelin Queen,559782,2024
Kevon Harris,559782,2024
Olivier Sarr,559782,2024
Keyontae Johnson,559782,2024
Charlie Brown,559782,2024
Dereon Seabron,559782,2024
Daishen Nix,559782,2024
Jaylen Clark,559782,2024
Jamal Cain,559782,2024
Cole Swider,559782,2024
Colin Castleton,559782,2024
Jordan Miller,559782,2024
Moussa Diabate,559782,2024
Oscar Tshiebwe,559782,2024
Isaiah Wong,559782,2024
Nate Williams,559782,2024
Nate Hinton,559782,2024
Jermaine Samuels,559782,2024
Jerome Robinson,559782,2024
Malcolm Cazalon,559782,2024
Jared Rhoden,559782,2024
Jay Huff,559782,2024
Braxton Key,559782,2024
Collin Gillespie,559782,2024
Greg Brown,559782,2024
Emoni Bates,559782,2024
Isaiah Mobley,559782,2024
Adama Sanogo,559782,2024
Leaky Black,559782,2024
Amari Bailey,559782,2024
JD Davison,559782,2024
Seth Lundy,559782,2024
Malik Fitts,555217,2024
Marques Bolden,502131,2024
Onuralp Bitim,500000,2024
Xavier Moon,489005,2024
Isaiah Thomas,477630,2024
Ibou Badji,466485,2024
Juan Toscano-Anderson,447931,2024
Duane Washington Jr,443965,2024
Jules Bernard,415011,2024
Jontay Porter,411794,2024
Jaylen Nowell,398160,2024
David Duke,395708,2024
Nathan Mensah,395708,2024
Drew Peterson,395708,2024
Henri Drell,389274,2024
Alex Fudge,376405,2024
Vit Krejci,369971,2024
Brandon Williams,350668,2024
Trey Jemison,341017,2024
Jason Preston,315280,2024
Nerlens Noel,300000,2024
Tosan Evbuomwan,295977,2024
Scottie Pippen Jr,289542,2024
Malcolm Hill,286583,2024
Ashton Hagans,270841,2024
Jeff Dowtin,269237,2024
Didi Louzada,268032,2024
Javonte Green,261293,2024
Justin Champagnie,254412,2024
Jaylen Martin,249766,2024
Pete Nance,244503,2024
Lindell Wigginton,244502,2024
D'Moi Hodge,241285,2024
Armoni Brooks,241285,2024
Jahmi'us Ramsey,232150,2024
Charles Bediako,215548,2024
Mason Jones,212331,2024
Alondes Williams,212331,2024
Dexter Dennis,212331,2024
Zavier Simpson,207100,2024
DeJon Jarreau,207100,2024
DJ Carton,205897,2024
Adam Flagler,205897,2024
Danny Green,202074,2024
Mouhamadou Gueye,199463,2024
Ja'Vonte Smart,196245,2024
Miles Norris,193028,2024
Justin Lewis,173725,2024
Jamaree Bouyea,170801,2024
Pat Spencer,170508,2024
Sir'Jabari Rice,167291,2024
Buddy Boeheim,167291,2024
Justise Winslow,166176,2024
Andrew Funk,160857,2024
Nathan Knight,160857,2024
John Butler,147988,2024
Ron Harper Jr,147988,2024
Justin Jackson,145301,2024
Shaquille Harrison,145301,2024
RaiQuan Gray,141554,2024
Jaylin Galloway,141554,2024
Quenton Jackson,135120,2024
Hamidou Diallo,134863,2024
DJ Wilson,134863,2024
Matthew Hurt,128686,2024
Maozinha Pereira,128685,2024
Wenyen Gabriel,124425,2024
Kobi Simmons,120250,2024
Zhaire Smith,116075,2024
Sharife Cooper,103550,2024
Demetrius Jackson,92857,2024
Malik Williams,77212,2024
Omari Moore,75000,2024
Taze Moore,70687,2024
Taevion Kinsey,64343,2024
Izaiah Brockington,64343,2024
Jalen Crutcher,64343,2024
Timmy Allen,64343,2024
Edmond Sumner,40459,2024
Kaiser Gates,35389,2024
